#Initial States of Connected Instruments
#_______________
#Type = Voltmeter 181
#Resource Address = GPIB0::9
#ID = NONE
#Initial Voltage = 0.000046 V
#_______________
#Type = Lock-in Amplifier
#Resource Address = GPIB0::24
#ID = Stanford_Research_Systems,SR830,s/n83855,ver1.07 
#Time Constant = 0.3
#Sensitivity = 2 mV/nA
#Reference Frequency = 408.200000 Hz
#Sine Amplitude = 0.800000 V
#Reference Source = Internal
#Filter Status = Both
#
#_______________
#Type = Gaussmeter 455
#Resource Address = GPIB0::12
#ID = LSCI,MODEL455,4550271,06062006
#Initial Field = -0.000640 T
#_______________
#Type = FSP38
#Resource Address = GPIB0::20
#ID = Rohde&Schwarz,FSP-38,100037/038,3.50
#Reference Level = 0.00 W
#RES Bandwidth = 1.00e+06 Hz
#Range = (1.10e+10, 1.10e+10) Hz
#Sweep Count = 5
#Sweep Points = 125
#Amplitude Unit = W
#
#_______________
#Indicies of Loops
#__Loop 1__
#(0, 125)(126, 251)(252, 377)(378, 503)(504, 629)(630, 755)(756, 881)(882, 1007)(1008, 1133)(1134, 1259)
#(1260, 1385)(1386, 1511)(1512, 1637)(1638, 1763)(1764, 1889)(1890, 2015)(2016, 2141)(2142, 2267)(2268, 2393)(2394, 2519)
#(2520, 2645)(2646, 2771)(2772, 2897)
#__Loop 2__
#(0, 2897)
#__Loop 3__
#(0, 2897)
#_______________
#__SWEEP 1__
#
#Name = SpecAnalyzer
#Class Type = GASPSD
#Instrument Type = FSP38 Address = GPIB0::20
#Delay = 0.0 seconds
#Comment=  First instance of the S
#Type = FSP38
#Resource Address = GPIB0::20
#ID = Rohde&Schwarz,FSP-38,100037/038,3.50
#Reference Level = 0.00 W
#RES Bandwidth = 1.00e+06 Hz
#Range = (1.10e+10, 1.10e+10) Hz
#Sweep Count = 5
#Sweep Points = 125
#Amplitude Unit = W
#
#_______________
#__SWEEP 2__
#
#Name = SetField
#Class Type = setBField
#Instrument Type = Lock-in Amplifier Address = GPIB0::24
#Measurement Type = AuxOut  Port = 4
#Delay = 0.0 seconds
#Delay 2 = 1 seconds
#Calibration Factor = -0.058850 T/V
#Comment=    None
#
#Type = Lock-in Amplifier
#Resource Address = GPIB0::24
#ID = Stanford_Research_Systems,SR830,s/n83855,ver1.07 
#Time Constant = 0.3
#Sensitivity = 2 mV/nA
#Reference Frequency = 408.200000 Hz
#Sine Amplitude = 0.800000 V
#Reference Source = Internal
#Filter Status = Both
#
#_______________
#
#
SpecAnalyzer (GHz)	SetField (T)	None	 Sweep 1 (W)
1.097580645e+10	-6.765000000e-02	0.000000000e+00	-1.008802420e-13
1.097661290e+10	-6.765000000e-02	0.000000000e+00	-1.335875860e-13
1.097741935e+10	-6.765000000e-02	0.000000000e+00	5.454057400e-14
1.097822581e+10	-6.765000000e-02	0.000000000e+00	-4.712723200e-14
1.097903226e+10	-6.765000000e-02	0.000000000e+00	-8.653884900e-14
1.097983871e+10	-6.765000000e-02	0.000000000e+00	-4.648192000e-15
1.098064516e+10	-6.765000000e-02	0.000000000e+00	1.455000000e-15
1.098145161e+10	-6.765000000e-02	0.000000000e+00	-1.020355670e-13
1.098225806e+10	-6.765000000e-02	0.000000000e+00	-5.389352000e-15
1.098306452e+10	-6.765000000e-02	0.000000000e+00	-2.558257430e-13
1.098387097e+10	-6.765000000e-02	0.000000000e+00	1.013347400e-13
1.098467742e+10	-6.765000000e-02	0.000000000e+00	-1.307808000e-14
1.098548387e+10	-6.765000000e-02	0.000000000e+00	-8.043002100e-14
1.098629032e+10	-6.765000000e-02	0.000000000e+00	7.797885600e-14
1.098709677e+10	-6.765000000e-02	0.000000000e+00	-9.150449500e-14
1.098790323e+10	-6.765000000e-02	0.000000000e+00	1.788456600e-14
1.098870968e+10	-6.765000000e-02	0.000000000e+00	1.564963440e-13
1.098951613e+10	-6.765000000e-02	0.000000000e+00	9.102918070e-13
1.099032258e+10	-6.765000000e-02	0.000000000e+00	1.223949457e-11
1.099112903e+10	-6.765000000e-02	0.000000000e+00	5.049444846e-11
1.099193548e+10	-6.765000000e-02	0.000000000e+00	1.446719957e-11
1.099274194e+10	-6.765000000e-02	0.000000000e+00	8.219453760e-13
1.099354839e+10	-6.765000000e-02	0.000000000e+00	-1.432218060e-13
1.099435484e+10	-6.765000000e-02	0.000000000e+00	5.926596000e-14
1.099516129e+10	-6.765000000e-02	0.000000000e+00	-1.345625000e-14
1.099596774e+10	-6.765000000e-02	0.000000000e+00	-5.947195900e-14
1.099677419e+10	-6.765000000e-02	0.000000000e+00	3.123586400e-14
1.099758065e+10	-6.765000000e-02	0.000000000e+00	-1.269253800e-14
1.099838710e+10	-6.765000000e-02	0.000000000e+00	-2.656555500e-14
1.099919355e+10	-6.765000000e-02	0.000000000e+00	5.922780000e-15
1.100000000e+10	-6.765000000e-02	0.000000000e+00	9.142339700e-14
1.100080645e+10	-6.765000000e-02	0.000000000e+00	-1.282437700e-14
1.100161290e+10	-6.765000000e-02	0.000000000e+00	7.306742100e-14
1.100241935e+10	-6.765000000e-02	0.000000000e+00	2.798022200e-14
1.100322581e+10	-6.765000000e-02	0.000000000e+00	6.532838600e-14
1.100403226e+10	-6.765000000e-02	0.000000000e+00	-1.828485200e-14
1.100483871e+10	-6.765000000e-02	0.000000000e+00	5.315713200e-14
1.100564516e+10	-6.765000000e-02	0.000000000e+00	-1.444018510e-13
1.100645161e+10	-6.765000000e-02	0.000000000e+00	6.593251000e-15
1.100725806e+10	-6.765000000e-02	0.000000000e+00	-3.131609600e-14
1.100806452e+10	-6.765000000e-02	0.000000000e+00	-2.175724880e-13
1.100887097e+10	-6.765000000e-02	0.000000000e+00	-1.077050770e-13
1.100967742e+10	-6.765000000e-02	0.000000000e+00	1.312253260e-13
1.101048387e+10	-6.765000000e-02	0.000000000e+00	-7.080273900e-14
1.101129032e+10	-6.765000000e-02	0.000000000e+00	2.139278340e-13
1.101209677e+10	-6.765000000e-02	0.000000000e+00	-4.061291300e-14
1.101290323e+10	-6.765000000e-02	0.000000000e+00	-4.782979600e-14
1.101370968e+10	-6.765000000e-02	0.000000000e+00	-3.565550700e-14
1.101451613e+10	-6.765000000e-02	0.000000000e+00	3.339993200e-14
1.101532258e+10	-6.765000000e-02	0.000000000e+00	-7.306265000e-14
1.101612903e+10	-6.765000000e-02	0.000000000e+00	-7.092373600e-14
1.101693548e+10	-6.765000000e-02	0.000000000e+00	5.366236900e-14
1.101774194e+10	-6.765000000e-02	0.000000000e+00	-4.316469000e-14
1.101854839e+10	-6.765000000e-02	0.000000000e+00	-4.537039200e-14
1.101935484e+10	-6.765000000e-02	0.000000000e+00	-9.194468100e-14
1.102016129e+10	-6.765000000e-02	0.000000000e+00	2.069195510e-13
1.102096774e+10	-6.765000000e-02	0.000000000e+00	2.695326600e-14
1.102177419e+10	-6.765000000e-02	0.000000000e+00	-9.437979900e-14
1.102258065e+10	-6.765000000e-02	0.000000000e+00	-8.148776800e-14
1.102338710e+10	-6.765000000e-02	0.000000000e+00	5.893766400e-14
1.102419355e+10	-6.765000000e-02	0.000000000e+00	-1.996037880e-13
1.102500000e+10	-6.765000000e-02	0.000000000e+00	2.832326400e-14
1.102580645e+10	-6.765000000e-02	0.000000000e+00	4.062418800e-14
1.102661290e+10	-6.765000000e-02	0.000000000e+00	-1.965012350e-13
1.102741935e+10	-6.765000000e-02	0.000000000e+00	-6.424721900e-14
1.102822581e+10	-6.765000000e-02	0.000000000e+00	-2.062672900e-14
1.102903226e+10	-6.765000000e-02	0.000000000e+00	-2.924310100e-14
1.102983871e+10	-6.765000000e-02	0.000000000e+00	1.162225700e-13
1.103064516e+10	-6.765000000e-02	0.000000000e+00	-1.046242090e-13
1.103145161e+10	-6.765000000e-02	0.000000000e+00	2.837617300e-14
1.103225806e+10	-6.765000000e-02	0.000000000e+00	-5.908338000e-14
1.103306452e+10	-6.765000000e-02	0.000000000e+00	-2.578041940e-13
1.103387097e+10	-6.765000000e-02	0.000000000e+00	4.063112700e-14
1.103467742e+10	-6.765000000e-02	0.000000000e+00	-5.696832000e-15
1.103548387e+10	-6.765000000e-02	0.000000000e+00	1.169711030e-13
1.103629032e+10	-6.765000000e-02	0.000000000e+00	-8.682204300e-14
1.103709677e+10	-6.765000000e-02	0.000000000e+00	-1.960914070e-13
1.103790323e+10	-6.765000000e-02	0.000000000e+00	4.793257800e-14
1.103870968e+10	-6.765000000e-02	0.000000000e+00	2.257439100e-14
1.103951613e+10	-6.765000000e-02	0.000000000e+00	-8.054277800e-14
1.104032258e+10	-6.765000000e-02	0.000000000e+00	-2.756128700e-14
1.104112903e+10	-6.765000000e-02	0.000000000e+00	-1.679975610e-13
1.104193548e+10	-1.056000000e-02	0.000000000e+00	-7.917906800e-14
1.104274194e+10	-1.056000000e-02	0.000000000e+00	8.699746600e-14
1.104354839e+10	-1.056000000e-02	0.000000000e+00	-9.926282800e-14
1.104435484e+10	-1.056000000e-02	0.000000000e+00	-1.054993700e-14
1.104516129e+10	-1.056000000e-02	0.000000000e+00	1.115531270e-13
1.104596774e+10	-1.056000000e-02	0.000000000e+00	4.264817600e-14
1.104677419e+10	-1.056000000e-02	0.000000000e+00	-2.869341000e-14
1.104758065e+10	-1.056000000e-02	0.000000000e+00	-8.914093000e-15
1.104838710e+10	-1.056000000e-02	0.000000000e+00	7.962098800e-14
1.104919355e+10	-1.056000000e-02	0.000000000e+00	2.329321700e-14
1.105000000e+10	-1.056000000e-02	0.000000000e+00	8.086218300e-14
1.105000000e+10	-1.056000000e-02	0.000000000e+00	3.835733800e-14
1.095000000e+10	-1.056000000e-02	0.000000000e+00	-2.973294300e-14
1.095080645e+10	-1.056000000e-02	0.000000000e+00	-5.237151800e-14
1.095161290e+10	-1.056000000e-02	0.000000000e+00	-4.627309800e-14
1.095241935e+10	-1.056000000e-02	0.000000000e+00	-8.146868600e-14
1.095322581e+10	-1.056000000e-02	0.000000000e+00	2.693743600e-14
1.095403226e+10	-1.056000000e-02	0.000000000e+00	-1.080754500e-14
1.095483871e+10	-1.056000000e-02	0.000000000e+00	-4.226935700e-14
1.095564516e+10	-1.056000000e-02	0.000000000e+00	9.248179400e-14
1.095645161e+10	-1.056000000e-02	0.000000000e+00	9.211446700e-14
1.095725806e+10	-1.056000000e-02	0.000000000e+00	3.150973400e-14
1.095806452e+10	-1.056000000e-02	0.000000000e+00	-7.313182100e-14
1.095887097e+10	-1.056000000e-02	0.000000000e+00	5.933990300e-14
1.095967742e+10	-1.056000000e-02	0.000000000e+00	-1.113354200e-13
1.096048387e+10	-1.056000000e-02	0.000000000e+00	6.441896000e-15
1.096129032e+10	-1.056000000e-02	0.000000000e+00	-2.450275200e-14
1.096209677e+10	-1.056000000e-02	0.000000000e+00	1.050646110e-13
1.096290323e+10	-1.056000000e-02	0.000000000e+00	-7.862504100e-14
1.096370968e+10	-1.056000000e-02	0.000000000e+00	-1.075819120e-13
1.096451613e+10	-1.056000000e-02	0.000000000e+00	2.427897300e-14
1.096532258e+10	-1.056000000e-02	0.000000000e+00	-9.592955700e-14
1.096612903e+10	-1.056000000e-02	0.000000000e+00	-5.750152900e-14
1.096693548e+10	-1.056000000e-02	0.000000000e+00	-1.153352590e-13
1.096774194e+10	-1.056000000e-02	0.000000000e+00	4.685683300e-14
1.096854839e+10	-1.056000000e-02	0.000000000e+00	7.501529800e-14
1.096935484e+10	-1.056000000e-02	0.000000000e+00	-1.245668070e-13
1.097016129e+10	-1.056000000e-02	0.000000000e+00	-1.112293850e-13
1.097096774e+10	-1.056000000e-02	0.000000000e+00	-2.294605500e-14
1.097177419e+10	-1.056000000e-02	0.000000000e+00	-9.078242000e-15
1.097258065e+10	-1.056000000e-02	0.000000000e+00	7.616216600e-14
1.097338710e+10	-1.056000000e-02	0.000000000e+00	-8.153113600e-14
1.097419355e+10	-1.056000000e-02	0.000000000e+00	-6.665544800e-14
1.097500000e+10	-1.056000000e-02	0.000000000e+00	-1.327917810e-13
1.097580645e+10	-1.056000000e-02	0.000000000e+00	-6.139576700e-14
1.097661290e+10	-1.056000000e-02	0.000000000e+00	-3.925202100e-14
1.097741935e+10	-1.056000000e-02	0.000000000e+00	1.508025480e-13
1.097822581e+10	-1.056000000e-02	0.000000000e+00	1.015593900e-14
1.097903226e+10	-1.056000000e-02	0.000000000e+00	2.140128300e-14
1.097983871e+10	-1.056000000e-02	0.000000000e+00	4.957883100e-14
1.098064516e+10	-1.056000000e-02	0.000000000e+00	-1.770376380e-13
1.098145161e+10	-1.056000000e-02	0.000000000e+00	8.264526200e-14
1.098225806e+10	-1.056000000e-02	0.000000000e+00	-1.236935900e-13
1.098306452e+10	-1.056000000e-02	0.000000000e+00	-1.248046800e-14
1.098387097e+10	-1.056000000e-02	0.000000000e+00	6.889888000e-15
1.098467742e+10	-1.056000000e-02	0.000000000e+00	-6.794348100e-14
1.098548387e+10	-1.056000000e-02	0.000000000e+00	4.405720600e-14
1.098629032e+10	-1.056000000e-02	0.000000000e+00	1.041228730e-13
1.098709677e+10	-1.056000000e-02	0.000000000e+00	7.056768400e-14
1.098790323e+10	-1.056000000e-02	0.000000000e+00	1.903160790e-13
1.098870968e+10	-1.056000000e-02	0.000000000e+00	8.370348690e-13
1.098951613e+10	-1.056000000e-02	0.000000000e+00	1.216472452e-11
1.099032258e+10	-1.056000000e-02	0.000000000e+00	5.074439436e-11
1.099112903e+10	-1.056000000e-02	0.000000000e+00	1.432884844e-11
1.099193548e+10	-1.056000000e-02	0.000000000e+00	7.320264190e-13
1.099274194e+10	-1.056000000e-02	0.000000000e+00	-1.083382510e-13
1.099354839e+10	-1.056000000e-02	0.000000000e+00	3.087810000e-16
1.099435484e+10	-1.056000000e-02	0.000000000e+00	1.318042900e-14
1.099516129e+10	-1.056000000e-02	0.000000000e+00	-3.559088800e-14
1.099596774e+10	-1.056000000e-02	0.000000000e+00	6.930654000e-15
1.099677419e+10	-1.056000000e-02	0.000000000e+00	-2.073731800e-14
1.099758065e+10	-1.056000000e-02	0.000000000e+00	4.157308200e-14
1.099838710e+10	-1.056000000e-02	0.000000000e+00	1.769244500e-14
1.099919355e+10	-1.056000000e-02	0.000000000e+00	-9.535774000e-15
1.100000000e+10	-1.056000000e-02	0.000000000e+00	-2.982510000e-14
1.100080645e+10	-1.056000000e-02	0.000000000e+00	2.387087930e-13
1.100161290e+10	-1.056000000e-02	0.000000000e+00	1.491736420e-13
1.100241935e+10	-1.056000000e-02	0.000000000e+00	-9.775687200e-14
1.100322581e+10	-1.056000000e-02	0.000000000e+00	5.937959000e-15
1.100403226e+10	-1.056000000e-02	0.000000000e+00	9.254055900e-14
1.100483871e+10	-1.056000000e-02	0.000000000e+00	-1.121659180e-13
1.100564516e+10	-1.056000000e-02	0.000000000e+00	-1.123840600e-14
1.100645161e+10	-1.056000000e-02	0.000000000e+00	3.943633600e-14
1.100725806e+10	-1.056000000e-02	0.000000000e+00	-1.040534850e-13
1.100806452e+10	-1.056000000e-02	0.000000000e+00	-1.853508700e-14
1.100887097e+10	-1.056000000e-02	0.000000000e+00	3.893803700e-14
1.100967742e+10	-1.056000000e-02	0.000000000e+00	1.187851900e-13
1.101048387e+10	-1.056000000e-02	0.000000000e+00	1.558501590e-13
1.101129032e+10	-1.056000000e-02	0.000000000e+00	-1.112773070e-13
1.101209677e+10	-1.056000000e-02	0.000000000e+00	2.947425300e-14
1.101290323e+10	-1.056000000e-02	0.000000000e+00	6.042258700e-14
1.101370968e+10	-1.056000000e-02	0.000000000e+00	-3.311153000e-15
1.101451613e+10	-1.056000000e-02	0.000000000e+00	-5.028139300e-14
1.101532258e+10	-1.056000000e-02	0.000000000e+00	-9.042549700e-14
1.101612903e+10	-1.056000000e-02	0.000000000e+00	4.890055300e-14
1.101693548e+10	-1.056000000e-02	0.000000000e+00	1.681918500e-13
1.101774194e+10	-1.056000000e-02	0.000000000e+00	-2.454594690e-13
1.101854839e+10	-1.056000000e-02	0.000000000e+00	-4.847034200e-14
1.101935484e+10	-1.056000000e-02	0.000000000e+00	8.207714000e-14
1.102016129e+10	-1.056000000e-02	0.000000000e+00	-5.495343800e-14
1.102096774e+10	-1.056000000e-02	0.000000000e+00	-1.747326240e-13
1.102177419e+10	-1.056000000e-02	0.000000000e+00	-1.289194440e-13
1.102258065e+10	-1.056000000e-02	0.000000000e+00	6.283905700e-14
1.102338710e+10	-1.056000000e-02	0.000000000e+00	-9.980081000e-14
1.102419355e+10	-1.056000000e-02	0.000000000e+00	7.253746200e-14
1.102500000e+10	-1.056000000e-02	0.000000000e+00	-3.305819200e-14
1.102580645e+10	-1.056000000e-02	0.000000000e+00	-2.197630100e-13
1.102661290e+10	-1.056000000e-02	0.000000000e+00	-3.148262900e-14
1.102741935e+10	-1.056000000e-02	0.000000000e+00	-3.838899700e-14
1.102822581e+10	-1.056000000e-02	0.000000000e+00	-8.224497500e-14
1.102903226e+10	-1.056000000e-02	0.000000000e+00	6.018753200e-14
1.102983871e+10	-1.056000000e-02	0.000000000e+00	-2.738573260e-13
1.103064516e+10	-1.056000000e-02	0.000000000e+00	-1.343716800e-14
1.103145161e+10	-1.056000000e-02	0.000000000e+00	-1.755978170e-13
1.103225806e+10	-1.056000000e-02	0.000000000e+00	-1.028044830e-13
1.103306452e+10	-1.056000000e-02	0.000000000e+00	8.005792200e-14
1.103387097e+10	-1.056000000e-02	0.000000000e+00	-6.432311300e-14
1.103467742e+10	-1.056000000e-02	0.000000000e+00	9.860298400e-14
1.103548387e+10	-1.056000000e-02	0.000000000e+00	-6.142308900e-14
1.103629032e+10	-1.056000000e-02	0.000000000e+00	-6.960274400e-14
1.103709677e+10	-1.056000000e-02	0.000000000e+00	1.388936710e-13
1.103790323e+10	-1.056000000e-02	0.000000000e+00	-7.296680600e-14
1.103870968e+10	-1.056000000e-02	0.000000000e+00	2.987887700e-14
1.103951613e+10	-1.056000000e-02	0.000000000e+00	-8.763172500e-14
1.104032258e+10	-1.056000000e-02	0.000000000e+00	-1.241684710e-13
1.104112903e+10	5.005000000e-02	0.000000000e+00	-8.453871300e-14
1.104193548e+10	5.005000000e-02	0.000000000e+00	7.441204800e-14
1.104274194e+10	5.005000000e-02	0.000000000e+00	1.430669900e-14
1.104354839e+10	5.005000000e-02	0.000000000e+00	-1.059412970e-13
1.104435484e+10	5.005000000e-02	0.000000000e+00	3.951157900e-14
1.104516129e+10	5.005000000e-02	0.000000000e+00	8.354341500e-14
1.104596774e+10	5.005000000e-02	0.000000000e+00	-7.471996100e-14
1.104677419e+10	5.005000000e-02	0.000000000e+00	3.018614000e-14
1.104758065e+10	5.005000000e-02	0.000000000e+00	1.641503700e-14
1.104838710e+10	5.005000000e-02	0.000000000e+00	5.984535800e-14
1.104919355e+10	5.005000000e-02	0.000000000e+00	4.369248000e-14
1.105000000e+10	5.005000000e-02	0.000000000e+00	-3.145530700e-14
1.105000000e+10	5.005000000e-02	0.000000000e+00	3.808130100e-14
1.095000000e+10	5.005000000e-02	0.000000000e+00	-6.086754300e-14
1.095080645e+10	5.005000000e-02	0.000000000e+00	-5.697612500e-14
1.095161290e+10	5.005000000e-02	0.000000000e+00	-1.880110650e-13
1.095241935e+10	5.005000000e-02	0.000000000e+00	8.059069900e-14
1.095322581e+10	5.005000000e-02	0.000000000e+00	-1.578988700e-14
1.095403226e+10	5.005000000e-02	0.000000000e+00	-6.885746400e-14
1.095483871e+10	5.005000000e-02	0.000000000e+00	5.189425200e-14
1.095564516e+10	5.005000000e-02	0.000000000e+00	-5.581039000e-15
1.095645161e+10	5.005000000e-02	0.000000000e+00	-6.808139100e-14
1.095725806e+10	5.005000000e-02	0.000000000e+00	-1.163140760e-13
1.095806452e+10	5.005000000e-02	0.000000000e+00	-4.477386400e-14
1.095887097e+10	5.005000000e-02	0.000000000e+00	-2.837508900e-14
1.095967742e+10	5.005000000e-02	0.000000000e+00	7.487999000e-14
1.096048387e+10	5.005000000e-02	0.000000000e+00	-1.780433400e-14
1.096129032e+10	5.005000000e-02	0.000000000e+00	-3.289859700e-14
1.096209677e+10	5.005000000e-02	0.000000000e+00	4.551784300e-14
1.096290323e+10	5.005000000e-02	0.000000000e+00	-3.549352700e-14
1.096370968e+10	5.005000000e-02	0.000000000e+00	-9.695629700e-14
1.096451613e+10	5.005000000e-02	0.000000000e+00	2.960956200e-14
1.096532258e+10	5.005000000e-02	0.000000000e+00	-1.241869020e-13
1.096612903e+10	5.005000000e-02	0.000000000e+00	1.040422000e-14
1.096693548e+10	5.005000000e-02	0.000000000e+00	-1.855720400e-14
1.096774194e+10	5.005000000e-02	0.000000000e+00	2.346365300e-14
1.096854839e+10	5.005000000e-02	0.000000000e+00	-9.733967000e-15
1.096935484e+10	5.005000000e-02	0.000000000e+00	-3.697086000e-14
1.097016129e+10	5.005000000e-02	0.000000000e+00	-5.811410400e-14
1.097096774e+10	5.005000000e-02	0.000000000e+00	-6.951427300e-14
1.097177419e+10	5.005000000e-02	0.000000000e+00	3.259458600e-14
1.097258065e+10	5.005000000e-02	0.000000000e+00	-1.677304130e-13
1.097338710e+10	5.005000000e-02	0.000000000e+00	-3.773847500e-14
1.097419355e+10	5.005000000e-02	0.000000000e+00	-9.915028900e-14
1.097500000e+10	5.005000000e-02	0.000000000e+00	-8.535403300e-14
1.097580645e+10	5.005000000e-02	0.000000000e+00	3.051552100e-14
1.097661290e+10	5.005000000e-02	0.000000000e+00	1.083313130e-13
1.097741935e+10	5.005000000e-02	0.000000000e+00	-1.500882700e-14
1.097822581e+10	5.005000000e-02	0.000000000e+00	4.137320000e-16
1.097903226e+10	5.005000000e-02	0.000000000e+00	1.312157850e-13
1.097983871e+10	5.005000000e-02	0.000000000e+00	-7.778630100e-14
1.098064516e+10	5.005000000e-02	0.000000000e+00	1.273547200e-14
1.098145161e+10	5.005000000e-02	0.000000000e+00	-2.121089760e-13
1.098225806e+10	5.005000000e-02	0.000000000e+00	-1.078859220e-13
1.098306452e+10	5.005000000e-02	0.000000000e+00	1.338340000e-15
1.098387097e+10	5.005000000e-02	0.000000000e+00	-4.854970600e-14
1.098467742e+10	5.005000000e-02	0.000000000e+00	3.730132500e-14
1.098548387e+10	5.005000000e-02	0.000000000e+00	-9.444269000e-15
1.098629032e+10	5.005000000e-02	0.000000000e+00	3.116170500e-14
1.098709677e+10	5.005000000e-02	0.000000000e+00	1.373662470e-13
1.098790323e+10	5.005000000e-02	0.000000000e+00	7.078955480e-13
1.098870968e+10	5.005000000e-02	0.000000000e+00	1.238370734e-11
1.098951613e+10	5.005000000e-02	0.000000000e+00	5.101736351e-11
1.099032258e+10	5.005000000e-02	0.000000000e+00	1.445542774e-11
1.099112903e+10	5.005000000e-02	0.000000000e+00	8.516225920e-13
1.099193548e+10	5.005000000e-02	0.000000000e+00	-1.034801580e-13
1.099274194e+10	5.005000000e-02	0.000000000e+00	-2.041335900e-14
1.099354839e+10	5.005000000e-02	0.000000000e+00	1.518047840e-13
1.099435484e+10	5.005000000e-02	0.000000000e+00	-5.128710000e-15
1.099516129e+10	5.005000000e-02	0.000000000e+00	-7.117570400e-14
1.099596774e+10	5.005000000e-02	0.000000000e+00	-1.401500440e-13
1.099677419e+10	5.005000000e-02	0.000000000e+00	-8.351392500e-14
1.099758065e+10	5.005000000e-02	0.000000000e+00	-8.022229000e-15
1.099838710e+10	5.005000000e-02	0.000000000e+00	-1.328668000e-14
1.099919355e+10	5.005000000e-02	0.000000000e+00	1.316872000e-14
1.100000000e+10	5.005000000e-02	0.000000000e+00	1.770545600e-14
1.100080645e+10	5.005000000e-02	0.000000000e+00	2.463310000e-16
1.100161290e+10	5.005000000e-02	0.000000000e+00	4.401080200e-14
1.100241935e+10	5.005000000e-02	0.000000000e+00	-4.389110600e-14
1.100322581e+10	5.005000000e-02	0.000000000e+00	-2.093377500e-14
1.100403226e+10	5.005000000e-02	0.000000000e+00	-1.317774010e-13
1.100483871e+10	5.005000000e-02	0.000000000e+00	-6.891189000e-15
1.100564516e+10	5.005000000e-02	0.000000000e+00	-1.912533000e-15
1.100645161e+10	5.005000000e-02	0.000000000e+00	-1.579084090e-13
1.100725806e+10	5.005000000e-02	0.000000000e+00	-9.738043700e-14
1.100806452e+10	5.005000000e-02	0.000000000e+00	1.143174100e-13
1.100887097e+10	5.005000000e-02	0.000000000e+00	3.551586100e-14
1.100967742e+10	5.005000000e-02	0.000000000e+00	1.743397000e-15
1.101048387e+10	5.005000000e-02	0.000000000e+00	6.872670800e-14
1.101129032e+10	5.005000000e-02	0.000000000e+00	1.256659710e-13
1.101209677e+10	5.005000000e-02	0.000000000e+00	-5.492569000e-15
1.101290323e+10	5.005000000e-02	0.000000000e+00	-8.850125000e-15
1.101370968e+10	5.005000000e-02	0.000000000e+00	-8.951823600e-14
1.101451613e+10	5.005000000e-02	0.000000000e+00	1.163175400e-14
1.101532258e+10	5.005000000e-02	0.000000000e+00	6.104361800e-14
1.101612903e+10	5.005000000e-02	0.000000000e+00	5.281886100e-14
1.101693548e+10	5.005000000e-02	0.000000000e+00	1.414059800e-14
1.101774194e+10	5.005000000e-02	0.000000000e+00	-2.002256870e-13
1.101854839e+10	5.005000000e-02	0.000000000e+00	1.678184500e-13
1.101935484e+10	5.005000000e-02	0.000000000e+00	-5.419623100e-14
1.102016129e+10	5.005000000e-02	0.000000000e+00	-8.101765800e-14
1.102096774e+10	5.005000000e-02	0.000000000e+00	-5.136212600e-14
1.102177419e+10	5.005000000e-02	0.000000000e+00	2.178335700e-14
1.102258065e+10	5.005000000e-02	0.000000000e+00	-1.375648720e-13
1.102338710e+10	5.005000000e-02	0.000000000e+00	7.471107100e-14
1.102419355e+10	5.005000000e-02	0.000000000e+00	-5.679918400e-14
1.102500000e+10	5.005000000e-02	0.000000000e+00	-1.881086430e-13
1.102580645e+10	5.005000000e-02	0.000000000e+00	-9.836836300e-14
1.102661290e+10	5.005000000e-02	0.000000000e+00	-4.046936400e-14
1.102741935e+10	5.005000000e-02	0.000000000e+00	-9.062585800e-14
1.102822581e+10	5.005000000e-02	0.000000000e+00	2.183969150e-13
1.102903226e+10	5.005000000e-02	0.000000000e+00	4.763550000e-15
1.102983871e+10	5.005000000e-02	0.000000000e+00	-1.762522400e-14
1.103064516e+10	5.005000000e-02	0.000000000e+00	-1.961360760e-13
1.103145161e+10	5.005000000e-02	0.000000000e+00	-8.800425600e-14
1.103225806e+10	5.005000000e-02	0.000000000e+00	7.116399500e-14
1.103306452e+10	5.005000000e-02	0.000000000e+00	-2.256320140e-13
1.103387097e+10	5.005000000e-02	0.000000000e+00	1.504326180e-13
1.103467742e+10	5.005000000e-02	0.000000000e+00	-1.371567790e-13
1.103548387e+10	5.005000000e-02	0.000000000e+00	4.012632200e-14
1.103629032e+10	5.005000000e-02	0.000000000e+00	1.427954980e-13
1.103709677e+10	5.005000000e-02	0.000000000e+00	8.799390000e-16
1.103790323e+10	5.005000000e-02	0.000000000e+00	-1.595529270e-13
1.103870968e+10	5.005000000e-02	0.000000000e+00	-1.769162070e-13
1.103951613e+10	5.005000000e-02	0.000000000e+00	-3.259328600e-14
1.104032258e+10	1.109500000e-01	0.000000000e+00	-1.830987620e-13
1.104112903e+10	1.109500000e-01	0.000000000e+00	-2.193839700e-14
1.104193548e+10	1.109500000e-01	0.000000000e+00	-1.923287900e-14
1.104274194e+10	1.109500000e-01	0.000000000e+00	-6.379488900e-14
1.104354839e+10	1.109500000e-01	0.000000000e+00	9.114237000e-15
1.104435484e+10	1.109500000e-01	0.000000000e+00	-2.326502700e-14
1.104516129e+10	1.109500000e-01	0.000000000e+00	6.082612700e-14
1.104596774e+10	1.109500000e-01	0.000000000e+00	1.280067640e-13
1.104677419e+10	1.109500000e-01	0.000000000e+00	1.498822700e-14
1.104758065e+10	1.109500000e-01	0.000000000e+00	-2.640465900e-14
