#Initial States of Connected Instruments
#_______________
#Type = Voltmeter 181
#Resource Address = GPIB0::9
#ID = NONE
#Initial Voltage = 0.000047 V
#_______________
#Type = Lock-in Amplifier
#Resource Address = GPIB0::24
#ID = Stanford_Research_Systems,SR830,s/n83855,ver1.07 
#Time Constant = 0.3
#Sensitivity = 2 mV/nA
#Reference Frequency = 408.200000 Hz
#Sine Amplitude = 1.000000 V
#Reference Source = Internal
#Filter Status = Both
#
#_______________
#Type = Gaussmeter 455
#Resource Address = GPIB0::12
#ID = LSCI,MODEL455,4550271,06062006
#Initial Field = -0.000380 T
#_______________
#Type = FSP38
#Resource Address = GPIB0::20
#ID = Rohde&Schwarz,FSP-38,100037/038,3.50
#Reference Level = 0.00 W
#RES Bandwidth = 1.00e+06 Hz
#Range = (1.10e+10, 1.11e+10) Hz
#Sweep Count = 15
#Sweep Points = 125
#Amplitude Unit = W
#
#_______________
#Indicies of Loops
#__Loop 1__
#(0, 124)(125, 249)(250, 374)(375, 499)(500, 624)(625, 749)(750, 874)(875, 999)(1000, 1124)(1125, 1249)
#(1250, 1374)(1375, 1499)(1500, 1624)(1625, 1749)(1750, 1874)(1875, 1999)(2000, 2124)(2125, 2249)(2250, 2374)(2375, 2499)
#(2500, 2624)(2625, 2749)(2750, 2874)(2875, 2999)(3000, 3124)(3125, 3249)(3250, 3374)(3375, 3499)(3500, 3624)
#__Loop 2__
#(0, 3624)
#__Loop 3__
#(0, 3624)
#_______________
#__SWEEP 1__
#
#Name = SpecAnalyzer
#Class Type = GASPSD
#Instrument Type = FSP38 Address = GPIB0::20
#Delay = 0.0 seconds
#Comment=  First instance of the S
#Type = FSP38
#Resource Address = GPIB0::20
#ID = Rohde&Schwarz,FSP-38,100037/038,3.50
#Reference Level = 0.00 W
#RES Bandwidth = 1.00e+06 Hz
#Range = (1.10e+10, 1.11e+10) Hz
#Sweep Count = 15
#Sweep Points = 125
#Amplitude Unit = W
#
#_______________
#__SWEEP 2__
#
#Name = SetField
#Class Type = setBField
#Instrument Type = Lock-in Amplifier Address = GPIB0::24
#Measurement Type = AuxOut  Port = 4
#Delay = 0.0 seconds
#Delay 2 = 1 seconds
#Calibration Factor = -0.059737 T/V
#Comment=     None
#
#Type = Lock-in Amplifier
#Resource Address = GPIB0::24
#ID = Stanford_Research_Systems,SR830,s/n83855,ver1.07 
#Time Constant = 0.3
#Sensitivity = 2 mV/nA
#Reference Frequency = 408.200000 Hz
#Sine Amplitude = 1.000000 V
#Reference Source = Internal
#Filter Status = Both
#
#_______________
#
#
SpecAnalyzer (GHz)	SetField (T)	None	 Sweep 1 (W)
1.104300000e+10	-7.630000000e-03	0.000000000e+00	3.181092600e-14
1.104400000e+10	-7.630000000e-03	0.000000000e+00	9.241730000e-16
1.104500000e+10	-7.630000000e-03	0.000000000e+00	-3.943199900e-14
1.104600000e+10	-7.630000000e-03	0.000000000e+00	2.249372600e-14
1.104700000e+10	-7.630000000e-03	0.000000000e+00	6.402387300e-14
1.104800000e+10	-7.630000000e-03	0.000000000e+00	-5.270524000e-15
1.104900000e+10	-7.630000000e-03	0.000000000e+00	6.860050700e-14
1.105000000e+10	-7.630000000e-03	0.000000000e+00	6.998264800e-14
1.105100000e+10	-7.630000000e-03	0.000000000e+00	5.626445500e-14
1.105200000e+10	-7.630000000e-03	0.000000000e+00	5.719947000e-14
1.105300000e+10	-7.630000000e-03	0.000000000e+00	-7.714315300e-14
1.105400000e+10	-7.630000000e-03	0.000000000e+00	6.430446500e-14
1.105500000e+10	-7.630000000e-03	0.000000000e+00	6.492939800e-14
1.105600000e+10	-7.630000000e-03	0.000000000e+00	3.018505600e-14
1.105700000e+10	-7.630000000e-03	0.000000000e+00	2.751272000e-15
1.105800000e+10	-7.630000000e-03	0.000000000e+00	-9.138089600e-14
1.105900000e+10	-7.630000000e-03	0.000000000e+00	-2.160988400e-14
1.106000000e+10	-7.630000000e-03	0.000000000e+00	-7.452762300e-14
1.106100000e+10	-7.630000000e-03	0.000000000e+00	-8.639616800e-14
1.106200000e+10	-7.630000000e-03	0.000000000e+00	6.049848000e-15
1.106300000e+10	-7.630000000e-03	0.000000000e+00	3.471919000e-14
1.106400000e+10	-7.630000000e-03	0.000000000e+00	3.643222900e-14
1.106500000e+10	-7.630000000e-03	0.000000000e+00	-3.194493300e-14
1.106600000e+10	-7.630000000e-03	0.000000000e+00	-9.732535900e-14
1.106700000e+10	-7.630000000e-03	0.000000000e+00	3.263665400e-14
1.106800000e+10	-7.630000000e-03	0.000000000e+00	-9.527535000e-15
1.106900000e+10	-7.630000000e-03	0.000000000e+00	2.877385900e-14
1.107000000e+10	-7.630000000e-03	0.000000000e+00	1.200905700e-14
1.107100000e+10	-7.630000000e-03	0.000000000e+00	5.115352600e-14
1.107200000e+10	-7.630000000e-03	0.000000000e+00	-4.217026000e-14
1.107300000e+10	-7.630000000e-03	0.000000000e+00	-1.002713500e-14
1.107400000e+10	-7.630000000e-03	0.000000000e+00	4.764288000e-14
1.095000000e+10	4.993000000e-02	0.000000000e+00	2.283112900e-14
1.095100000e+10	4.993000000e-02	0.000000000e+00	-6.210743700e-14
1.095200000e+10	4.993000000e-02	0.000000000e+00	-2.550824100e-14
1.095300000e+10	4.993000000e-02	0.000000000e+00	-9.363387000e-15
1.095400000e+10	4.993000000e-02	0.000000000e+00	-1.534167700e-14
1.095500000e+10	4.993000000e-02	0.000000000e+00	4.601787000e-15
1.095600000e+10	4.993000000e-02	0.000000000e+00	-1.576885400e-14
1.095700000e+10	4.993000000e-02	0.000000000e+00	1.397580000e-14
1.095800000e+10	4.993000000e-02	0.000000000e+00	-5.675386400e-14
1.095900000e+10	4.993000000e-02	0.000000000e+00	2.307572500e-14
1.096000000e+10	4.993000000e-02	0.000000000e+00	-3.414304500e-14
1.096100000e+10	4.993000000e-02	0.000000000e+00	3.055280000e-16
1.096200000e+10	4.993000000e-02	0.000000000e+00	4.656561600e-14
1.096300000e+10	4.993000000e-02	0.000000000e+00	-3.204728100e-14
1.096400000e+10	4.993000000e-02	0.000000000e+00	-1.182452600e-14
1.096500000e+10	4.993000000e-02	0.000000000e+00	-2.476101000e-15
1.096600000e+10	4.993000000e-02	0.000000000e+00	2.989232100e-14
1.096700000e+10	4.993000000e-02	0.000000000e+00	-1.353908300e-14
1.096800000e+10	4.993000000e-02	0.000000000e+00	-2.230182200e-14
1.096900000e+10	4.993000000e-02	0.000000000e+00	-2.033659700e-14
1.097000000e+10	4.993000000e-02	0.000000000e+00	-1.200472000e-14
1.097100000e+10	4.993000000e-02	0.000000000e+00	7.840321300e-14
1.097200000e+10	4.993000000e-02	0.000000000e+00	3.474564400e-14
1.097300000e+10	4.993000000e-02	0.000000000e+00	1.227858900e-14
1.097400000e+10	4.993000000e-02	0.000000000e+00	-8.047816000e-15
1.097500000e+10	4.993000000e-02	0.000000000e+00	-8.915395000e-15
1.097600000e+10	4.993000000e-02	0.000000000e+00	5.725021200e-14
1.097700000e+10	4.993000000e-02	0.000000000e+00	-8.162654600e-14
1.097800000e+10	4.993000000e-02	0.000000000e+00	-1.226450000e-15
1.097900000e+10	4.993000000e-02	0.000000000e+00	1.225452100e-14
1.098000000e+10	4.993000000e-02	0.000000000e+00	-3.841913800e-14
1.098100000e+10	4.993000000e-02	0.000000000e+00	-1.561034300e-14
1.098200000e+10	4.993000000e-02	0.000000000e+00	1.476206300e-14
1.098300000e+10	4.993000000e-02	0.000000000e+00	-2.532697000e-15
1.098400000e+10	4.993000000e-02	0.000000000e+00	-1.376546400e-14
1.098500000e+10	4.993000000e-02	0.000000000e+00	9.128115000e-15
1.098600000e+10	4.993000000e-02	0.000000000e+00	-2.859474800e-14
1.098700000e+10	4.993000000e-02	0.000000000e+00	5.920698000e-14
1.098800000e+10	4.993000000e-02	0.000000000e+00	3.747003000e-15
1.098900000e+10	4.993000000e-02	0.000000000e+00	-5.097701800e-14
1.099000000e+10	4.993000000e-02	0.000000000e+00	-2.121653500e-14
1.099100000e+10	4.993000000e-02	0.000000000e+00	1.099745290e-13
1.099200000e+10	4.993000000e-02	0.000000000e+00	-1.568753800e-14
1.099300000e+10	4.993000000e-02	0.000000000e+00	3.262928100e-14
1.099400000e+10	4.993000000e-02	0.000000000e+00	3.425818600e-14
1.099500000e+10	4.993000000e-02	0.000000000e+00	-4.310780000e-16
1.099600000e+10	4.993000000e-02	0.000000000e+00	6.553611800e-14
1.099700000e+10	4.993000000e-02	0.000000000e+00	-2.981555900e-14
1.099800000e+10	4.993000000e-02	0.000000000e+00	-9.355710600e-14
1.099900000e+10	4.993000000e-02	0.000000000e+00	8.964331010e-13
1.100000000e+10	4.993000000e-02	0.000000000e+00	3.424024085e-12
1.100100000e+10	4.993000000e-02	0.000000000e+00	4.477217210e-13
1.100200000e+10	4.993000000e-02	0.000000000e+00	5.249490100e-14
1.100300000e+10	4.993000000e-02	0.000000000e+00	-8.538005400e-14
1.100400000e+10	4.993000000e-02	0.000000000e+00	-6.669014300e-14
1.100500000e+10	4.993000000e-02	0.000000000e+00	-7.448469000e-14
1.100600000e+10	4.993000000e-02	0.000000000e+00	3.606056400e-14
1.100700000e+10	4.993000000e-02	0.000000000e+00	-7.302188400e-14
1.100800000e+10	4.993000000e-02	0.000000000e+00	-3.297622600e-14
1.100900000e+10	4.993000000e-02	0.000000000e+00	3.592438800e-14
1.101000000e+10	4.993000000e-02	0.000000000e+00	-9.573939000e-15
1.101100000e+10	4.993000000e-02	0.000000000e+00	6.206970700e-14
1.101200000e+10	4.993000000e-02	0.000000000e+00	-9.139911000e-14
1.101300000e+10	4.993000000e-02	0.000000000e+00	-1.822761000e-15
1.101400000e+10	4.993000000e-02	0.000000000e+00	-9.191432300e-14
1.101500000e+10	4.993000000e-02	0.000000000e+00	-6.295615100e-14
1.101600000e+10	4.993000000e-02	0.000000000e+00	3.818083000e-14
1.101700000e+10	4.993000000e-02	0.000000000e+00	-2.666096500e-14
1.101800000e+10	4.993000000e-02	0.000000000e+00	3.675879000e-15
1.101900000e+10	4.993000000e-02	0.000000000e+00	2.272097500e-14
1.102000000e+10	4.993000000e-02	0.000000000e+00	1.038969300e-14
1.102100000e+10	4.993000000e-02	0.000000000e+00	-1.256374000e-15
1.102200000e+10	4.993000000e-02	0.000000000e+00	-5.374086600e-14
1.102300000e+10	4.993000000e-02	0.000000000e+00	7.762453800e-14
1.102400000e+10	4.993000000e-02	0.000000000e+00	5.027185200e-14
1.102500000e+10	4.993000000e-02	0.000000000e+00	1.467532700e-14
1.102600000e+10	4.993000000e-02	0.000000000e+00	-8.057791000e-15
1.102700000e+10	4.993000000e-02	0.000000000e+00	-1.384569500e-14
1.102800000e+10	4.993000000e-02	0.000000000e+00	-5.912371000e-15
1.102900000e+10	4.993000000e-02	0.000000000e+00	9.680971300e-14
1.103000000e+10	4.993000000e-02	0.000000000e+00	-2.849370100e-14
1.103100000e+10	4.993000000e-02	0.000000000e+00	4.916987000e-14
1.103200000e+10	4.993000000e-02	0.000000000e+00	6.623651300e-14
1.103300000e+10	4.993000000e-02	0.000000000e+00	3.142668400e-14
1.103400000e+10	4.993000000e-02	0.000000000e+00	-3.010005400e-14
1.103500000e+10	4.993000000e-02	0.000000000e+00	-4.601137200e-14
1.103600000e+10	4.993000000e-02	0.000000000e+00	3.412244400e-14
1.103700000e+10	4.993000000e-02	0.000000000e+00	-4.407975700e-14
1.103800000e+10	4.993000000e-02	0.000000000e+00	1.192561680e-13
1.103900000e+10	4.993000000e-02	0.000000000e+00	5.450024100e-14
1.104000000e+10	4.993000000e-02	0.000000000e+00	8.128263600e-14
1.104100000e+10	4.993000000e-02	0.000000000e+00	-5.375474400e-14
1.104200000e+10	4.993000000e-02	0.000000000e+00	5.316537200e-14
1.104300000e+10	4.993000000e-02	0.000000000e+00	-1.025481800e-14
1.104400000e+10	4.993000000e-02	0.000000000e+00	5.501415200e-14
1.104500000e+10	4.993000000e-02	0.000000000e+00	-4.005346400e-14
1.104600000e+10	4.993000000e-02	0.000000000e+00	8.437998600e-14
1.104700000e+10	4.993000000e-02	0.000000000e+00	1.480564800e-13
1.104800000e+10	4.993000000e-02	0.000000000e+00	-2.936279700e-14
1.104900000e+10	4.993000000e-02	0.000000000e+00	4.904063200e-14
1.105000000e+10	4.993000000e-02	0.000000000e+00	2.846941400e-14
1.105100000e+10	4.993000000e-02	0.000000000e+00	4.820276100e-14
1.105200000e+10	4.993000000e-02	0.000000000e+00	4.149371800e-14
1.105300000e+10	4.993000000e-02	0.000000000e+00	1.744611400e-14
1.105400000e+10	4.993000000e-02	0.000000000e+00	3.115564000e-15
1.105500000e+10	4.993000000e-02	0.000000000e+00	2.178856000e-14
1.105600000e+10	4.993000000e-02	0.000000000e+00	4.685488000e-15
1.105700000e+10	4.993000000e-02	0.000000000e+00	-1.153591100e-14
1.105800000e+10	4.993000000e-02	0.000000000e+00	-3.184822200e-14
1.105900000e+10	4.993000000e-02	0.000000000e+00	5.644790000e-15
1.106000000e+10	4.993000000e-02	0.000000000e+00	3.703027500e-14
1.106100000e+10	4.993000000e-02	0.000000000e+00	-7.203873000e-15
1.106200000e+10	4.993000000e-02	0.000000000e+00	4.529363000e-14
1.106300000e+10	4.993000000e-02	0.000000000e+00	-1.678084700e-14
1.106400000e+10	4.993000000e-02	0.000000000e+00	-1.458425400e-14
1.106500000e+10	4.993000000e-02	0.000000000e+00	-3.496595400e-14
1.106600000e+10	4.993000000e-02	0.000000000e+00	1.247006000e-14
1.106700000e+10	4.993000000e-02	0.000000000e+00	2.600784000e-15
1.106800000e+10	4.993000000e-02	0.000000000e+00	-5.285095300e-14
1.106900000e+10	4.993000000e-02	0.000000000e+00	2.883153800e-14
1.107000000e+10	4.993000000e-02	0.000000000e+00	-6.878612000e-15
1.107100000e+10	4.993000000e-02	0.000000000e+00	7.220396200e-14
1.107200000e+10	4.993000000e-02	0.000000000e+00	1.342849500e-14
1.107300000e+10	4.993000000e-02	0.000000000e+00	-3.333054300e-14
1.107400000e+10	4.993000000e-02	0.000000000e+00	6.691695900e-14
1.095000000e+10	1.092300000e-01	0.000000000e+00	5.731157700e-14
1.095100000e+10	1.092300000e-01	0.000000000e+00	-3.757324300e-14
1.095200000e+10	1.092300000e-01	0.000000000e+00	-8.594036000e-15
1.095300000e+10	1.092300000e-01	0.000000000e+00	-1.410395200e-14
1.095400000e+10	1.092300000e-01	0.000000000e+00	-5.901312000e-15
1.095500000e+10	1.092300000e-01	0.000000000e+00	-1.365878000e-15
1.095600000e+10	1.092300000e-01	0.000000000e+00	-5.746575100e-14
1.095700000e+10	1.092300000e-01	0.000000000e+00	-8.162525000e-15
1.095800000e+10	1.092300000e-01	0.000000000e+00	-9.088650000e-15
1.095900000e+10	1.092300000e-01	0.000000000e+00	5.857033600e-14
1.096000000e+10	1.092300000e-01	0.000000000e+00	-4.504534800e-14
1.096100000e+10	1.092300000e-01	0.000000000e+00	-1.402697400e-14
1.096200000e+10	1.092300000e-01	0.000000000e+00	9.712280000e-16
1.096300000e+10	1.092300000e-01	0.000000000e+00	-1.829547800e-14
1.096400000e+10	1.092300000e-01	0.000000000e+00	2.221638700e-14
1.096500000e+10	1.092300000e-01	0.000000000e+00	-2.233695000e-14
1.096600000e+10	1.092300000e-01	0.000000000e+00	2.223785400e-14
1.096700000e+10	1.092300000e-01	0.000000000e+00	-8.628081000e-15
1.096800000e+10	1.092300000e-01	0.000000000e+00	-4.506746500e-14
1.096900000e+10	1.092300000e-01	0.000000000e+00	-2.498825800e-14
1.097000000e+10	1.092300000e-01	0.000000000e+00	6.406789100e-14
1.097100000e+10	1.092300000e-01	0.000000000e+00	7.616498600e-14
1.097200000e+10	1.092300000e-01	0.000000000e+00	5.843025700e-14
1.097300000e+10	1.092300000e-01	0.000000000e+00	1.271118000e-15
1.097400000e+10	1.092300000e-01	0.000000000e+00	6.010318100e-14
1.097500000e+10	1.092300000e-01	0.000000000e+00	1.665573000e-14
1.097600000e+10	1.092300000e-01	0.000000000e+00	3.798025300e-14
1.097700000e+10	1.092300000e-01	0.000000000e+00	-6.815403300e-14
1.097800000e+10	1.092300000e-01	0.000000000e+00	1.674203300e-14
1.097900000e+10	1.092300000e-01	0.000000000e+00	4.680218900e-14
1.098000000e+10	1.092300000e-01	0.000000000e+00	1.358418600e-14
1.098100000e+10	1.092300000e-01	0.000000000e+00	4.527195000e-15
1.098200000e+10	1.092300000e-01	0.000000000e+00	3.806937400e-14
1.098300000e+10	1.092300000e-01	0.000000000e+00	-1.918344000e-14
1.098400000e+10	1.092300000e-01	0.000000000e+00	2.064104100e-14
1.098500000e+10	1.092300000e-01	0.000000000e+00	-1.626997100e-14
1.098600000e+10	1.092300000e-01	0.000000000e+00	3.074233500e-14
1.098700000e+10	1.092300000e-01	0.000000000e+00	5.252743000e-15
1.098800000e+10	1.092300000e-01	0.000000000e+00	1.426376400e-14
1.098900000e+10	1.092300000e-01	0.000000000e+00	-3.177709800e-14
1.099000000e+10	1.092300000e-01	0.000000000e+00	-1.074921400e-14
1.099100000e+10	1.092300000e-01	0.000000000e+00	1.210494370e-13
1.099200000e+10	1.092300000e-01	0.000000000e+00	-7.716484000e-15
1.099300000e+10	1.092300000e-01	0.000000000e+00	8.296531800e-14
1.099400000e+10	1.092300000e-01	0.000000000e+00	5.650818300e-14
1.099500000e+10	1.092300000e-01	0.000000000e+00	2.228946200e-14
1.099600000e+10	1.092300000e-01	0.000000000e+00	3.577260000e-14
1.099700000e+10	1.092300000e-01	0.000000000e+00	-3.910890700e-14
1.099800000e+10	1.092300000e-01	0.000000000e+00	-2.953930500e-14
1.099900000e+10	1.092300000e-01	0.000000000e+00	8.381151670e-13
1.100000000e+10	1.092300000e-01	0.000000000e+00	3.477938423e-12
1.100100000e+10	1.092300000e-01	0.000000000e+00	4.524306280e-13
1.100200000e+10	1.092300000e-01	0.000000000e+00	3.049427000e-14
1.100300000e+10	1.092300000e-01	0.000000000e+00	-6.482531500e-14
1.100400000e+10	1.092300000e-01	0.000000000e+00	8.923417500e-14
1.100500000e+10	1.092300000e-01	0.000000000e+00	8.785507000e-15
1.100600000e+10	1.092300000e-01	0.000000000e+00	4.118753900e-14
1.100700000e+10	1.092300000e-01	0.000000000e+00	-2.130630800e-14
1.100800000e+10	1.092300000e-01	0.000000000e+00	-1.670973000e-15
1.100900000e+10	1.092300000e-01	0.000000000e+00	1.907675400e-14
1.101000000e+10	1.092300000e-01	0.000000000e+00	-3.038628300e-14
1.101100000e+10	1.092300000e-01	0.000000000e+00	1.559733200e-14
1.101200000e+10	1.092300000e-01	0.000000000e+00	-1.195298200e-13
1.101300000e+10	1.092300000e-01	0.000000000e+00	-5.782701000e-15
1.101400000e+10	1.092300000e-01	0.000000000e+00	-2.020953000e-15
1.101500000e+10	1.092300000e-01	0.000000000e+00	-1.455519700e-14
1.101600000e+10	1.092300000e-01	0.000000000e+00	1.031653060e-13
1.101700000e+10	1.092300000e-01	0.000000000e+00	-3.005410000e-16
1.101800000e+10	1.092300000e-01	0.000000000e+00	-1.844488100e-14
1.101900000e+10	1.092300000e-01	0.000000000e+00	5.499073500e-14
1.102000000e+10	1.092300000e-01	0.000000000e+00	1.241629000e-15
1.102100000e+10	1.092300000e-01	0.000000000e+00	4.694942300e-14
1.102200000e+10	1.092300000e-01	0.000000000e+00	-7.471974500e-14
1.102300000e+10	1.092300000e-01	0.000000000e+00	9.920363100e-14
1.102400000e+10	1.092300000e-01	0.000000000e+00	1.950653100e-14
1.102500000e+10	1.092300000e-01	0.000000000e+00	2.104609900e-14
1.102600000e+10	1.092300000e-01	0.000000000e+00	-2.202882000e-14
1.102700000e+10	1.092300000e-01	0.000000000e+00	-1.610777400e-14
1.102800000e+10	1.092300000e-01	0.000000000e+00	-1.973725000e-14
1.102900000e+10	1.092300000e-01	0.000000000e+00	4.888667600e-14
1.103000000e+10	1.092300000e-01	0.000000000e+00	-1.245444800e-14
1.103100000e+10	1.092300000e-01	0.000000000e+00	7.083483100e-14
1.103200000e+10	1.092300000e-01	0.000000000e+00	4.089480500e-14
1.103300000e+10	1.092300000e-01	0.000000000e+00	-3.986568000e-14
1.103400000e+10	1.092300000e-01	0.000000000e+00	-3.259371900e-14
1.103500000e+10	1.092300000e-01	0.000000000e+00	4.295609000e-15
1.103600000e+10	1.092300000e-01	0.000000000e+00	1.803461900e-14
1.103700000e+10	1.092300000e-01	0.000000000e+00	-3.439176000e-14
1.103800000e+10	1.092300000e-01	0.000000000e+00	7.514822100e-14
1.103900000e+10	1.092300000e-01	0.000000000e+00	-6.214256600e-14
1.104000000e+10	1.092300000e-01	0.000000000e+00	8.116944600e-14
1.104100000e+10	1.092300000e-01	0.000000000e+00	-6.004441700e-14
1.104200000e+10	1.092300000e-01	0.000000000e+00	-1.137891800e-14
1.104300000e+10	1.092300000e-01	0.000000000e+00	5.623974000e-15
1.104400000e+10	1.092300000e-01	0.000000000e+00	6.600536000e-14
1.104500000e+10	1.092300000e-01	0.000000000e+00	1.723404500e-14
1.104600000e+10	1.092300000e-01	0.000000000e+00	7.442657600e-14
1.104700000e+10	1.092300000e-01	0.000000000e+00	7.400894100e-14
1.104800000e+10	1.092300000e-01	0.000000000e+00	-4.673301700e-14
1.104900000e+10	1.092300000e-01	0.000000000e+00	4.481137600e-14
1.105000000e+10	1.092300000e-01	0.000000000e+00	3.932184400e-14
1.105100000e+10	1.092300000e-01	0.000000000e+00	3.555576000e-14
1.105200000e+10	1.092300000e-01	0.000000000e+00	6.978749100e-14
1.105300000e+10	1.092300000e-01	0.000000000e+00	-8.986041100e-14
1.105400000e+10	1.092300000e-01	0.000000000e+00	9.904837400e-14
1.105500000e+10	1.092300000e-01	0.000000000e+00	5.016126400e-14
1.105600000e+10	1.092300000e-01	0.000000000e+00	-5.216226700e-14
1.105700000e+10	1.092300000e-01	0.000000000e+00	2.089561200e-14
1.105800000e+10	1.092300000e-01	0.000000000e+00	-6.623954800e-14
1.105900000e+10	1.092300000e-01	0.000000000e+00	1.737022000e-14
1.106000000e+10	1.092300000e-01	0.000000000e+00	-4.596800300e-14
1.106100000e+10	1.092300000e-01	0.000000000e+00	-1.212749520e-13
1.106200000e+10	1.092300000e-01	0.000000000e+00	5.089895500e-14
1.106300000e+10	1.092300000e-01	0.000000000e+00	-6.401650000e-14
1.106400000e+10	1.092300000e-01	0.000000000e+00	4.664411200e-14
1.106500000e+10	1.092300000e-01	0.000000000e+00	-3.555359200e-14
1.106600000e+10	1.092300000e-01	0.000000000e+00	-7.184357000e-15
1.106700000e+10	1.092300000e-01	0.000000000e+00	-1.476640000e-14
1.106800000e+10	1.092300000e-01	0.000000000e+00	-1.086457400e-14
1.106900000e+10	1.092300000e-01	0.000000000e+00	3.035332400e-14
1.107000000e+10	1.092300000e-01	0.000000000e+00	-1.291588300e-14
1.107100000e+10	1.092300000e-01	0.000000000e+00	-4.154272400e-14
1.107200000e+10	1.092300000e-01	0.000000000e+00	2.531655500e-14
1.107300000e+10	1.092300000e-01	0.000000000e+00	-3.084858800e-14
1.107400000e+10	1.092300000e-01	0.000000000e+00	2.128766000e-14
1.095000000e+10	1.685400000e-01	0.000000000e+00	8.434442000e-15
1.095100000e+10	1.685400000e-01	0.000000000e+00	-3.223116000e-15
1.095200000e+10	1.685400000e-01	0.000000000e+00	-2.782214500e-14
1.095300000e+10	1.685400000e-01	0.000000000e+00	-4.204340900e-14
1.095400000e+10	1.685400000e-01	0.000000000e+00	-3.716731800e-14
1.095500000e+10	1.685400000e-01	0.000000000e+00	1.010628200e-14
1.095600000e+10	1.685400000e-01	0.000000000e+00	3.043463900e-14
1.095700000e+10	1.685400000e-01	0.000000000e+00	-4.881013100e-14
1.095800000e+10	1.685400000e-01	0.000000000e+00	-2.248982300e-14
1.095900000e+10	1.685400000e-01	0.000000000e+00	2.980038100e-14
1.096000000e+10	1.685400000e-01	0.000000000e+00	6.413706000e-15
1.096100000e+10	1.685400000e-01	0.000000000e+00	8.275715000e-15
1.096200000e+10	1.685400000e-01	0.000000000e+00	-2.106388000e-14
1.096300000e+10	1.685400000e-01	0.000000000e+00	-4.436967300e-14
1.096400000e+10	1.685400000e-01	0.000000000e+00	-2.467774200e-14
1.096500000e+10	1.685400000e-01	0.000000000e+00	-3.389519600e-14
1.096600000e+10	1.685400000e-01	0.000000000e+00	4.620457600e-14
1.096700000e+10	1.685400000e-01	0.000000000e+00	-4.849203000e-15
1.096800000e+10	1.685400000e-01	0.000000000e+00	1.238158900e-14
1.096900000e+10	1.685400000e-01	0.000000000e+00	3.608311600e-14
1.097000000e+10	1.685400000e-01	0.000000000e+00	2.112177600e-14
1.097100000e+10	1.685400000e-01	0.000000000e+00	2.813894900e-14
1.097200000e+10	1.685400000e-01	0.000000000e+00	9.979126900e-14
1.097300000e+10	1.685400000e-01	0.000000000e+00	-4.157481700e-14
1.097400000e+10	1.685400000e-01	0.000000000e+00	4.813966100e-14
1.097500000e+10	1.685400000e-01	0.000000000e+00	1.828420200e-14
1.097600000e+10	1.685400000e-01	0.000000000e+00	5.949147400e-14
1.097700000e+10	1.685400000e-01	0.000000000e+00	-3.404937000e-14
1.097800000e+10	1.685400000e-01	0.000000000e+00	-1.114711700e-14
1.097900000e+10	1.685400000e-01	0.000000000e+00	6.865602000e-15
1.098000000e+10	1.685400000e-01	0.000000000e+00	1.148105100e-14
1.098100000e+10	1.685400000e-01	0.000000000e+00	-1.498801100e-14
1.098200000e+10	1.685400000e-01	0.000000000e+00	2.887794100e-14
1.098300000e+10	1.685400000e-01	0.000000000e+00	2.083576300e-14
1.098400000e+10	1.685400000e-01	0.000000000e+00	5.117434300e-14
1.098500000e+10	1.685400000e-01	0.000000000e+00	2.991097000e-15
1.098600000e+10	1.685400000e-01	0.000000000e+00	-6.098463800e-14
1.098700000e+10	1.685400000e-01	0.000000000e+00	4.303849000e-14
1.098800000e+10	1.685400000e-01	0.000000000e+00	4.874312800e-14
1.098900000e+10	1.685400000e-01	0.000000000e+00	-2.290138600e-14
1.099000000e+10	1.685400000e-01	0.000000000e+00	-3.674057600e-14
1.099100000e+10	1.685400000e-01	0.000000000e+00	5.684341800e-14
1.099200000e+10	1.685400000e-01	0.000000000e+00	1.987732900e-14
1.099300000e+10	1.685400000e-01	0.000000000e+00	5.330935300e-14
1.099400000e+10	1.685400000e-01	0.000000000e+00	3.276936000e-14
1.099500000e+10	1.685400000e-01	0.000000000e+00	5.351361700e-14
1.099600000e+10	1.685400000e-01	0.000000000e+00	5.324430100e-14
1.099700000e+10	1.685400000e-01	0.000000000e+00	-1.355339400e-14
1.099800000e+10	1.685400000e-01	0.000000000e+00	-9.263726900e-14
1.099900000e+10	1.685400000e-01	0.000000000e+00	8.452414110e-13
1.100000000e+10	1.685400000e-01	0.000000000e+00	3.384278100e-12
1.100100000e+10	1.685400000e-01	0.000000000e+00	5.432780960e-13
1.100200000e+10	1.685400000e-01	0.000000000e+00	2.122737700e-14
1.100300000e+10	1.685400000e-01	0.000000000e+00	4.534567000e-15
1.100400000e+10	1.685400000e-01	0.000000000e+00	4.985421800e-14
1.100500000e+10	1.685400000e-01	0.000000000e+00	-8.121021200e-14
1.100600000e+10	1.685400000e-01	0.000000000e+00	5.060925600e-14
1.100700000e+10	1.685400000e-01	0.000000000e+00	-1.553097900e-14
1.100800000e+10	1.685400000e-01	0.000000000e+00	-4.957492800e-14
1.100900000e+10	1.685400000e-01	0.000000000e+00	1.320992000e-15
1.101000000e+10	1.685400000e-01	0.000000000e+00	-6.101803100e-14
1.101100000e+10	1.685400000e-01	0.000000000e+00	4.815679100e-14
1.101200000e+10	1.685400000e-01	0.000000000e+00	-9.453115300e-14
1.101300000e+10	1.685400000e-01	0.000000000e+00	-4.383255900e-14
