#Initial States of Connected Instruments
#_______________
#Type = Voltmeter 181
#Resource Address = GPIB0::9
#ID = NONE
#Initial Voltage = 0.000050 V
#_______________
#Type = Lock-in Amplifier
#Resource Address = GPIB0::24
#ID = Stanford_Research_Systems,SR830,s/n83855,ver1.07 
#Time Constant = 0.3
#Sensitivity = 2 mV/nA
#Reference Frequency = 408.200000 Hz
#Sine Amplitude = 1.000000 V
#Reference Source = Internal
#Filter Status = Both
#
#_______________
#Type = Gaussmeter 455
#Resource Address = GPIB0::12
#ID = LSCI,MODEL455,4550271,06062006
#Initial Field = 0.003940 T
#_______________
#Type = FSP38
#Resource Address = GPIB0::20
#ID = Rohde&Schwarz,FSP-38,100037/038,3.50
#Reference Level = 0.00 W
#RES Bandwidth = 1.00e+06 Hz
#Range = (1.10e+10, 1.10e+10) Hz
#Sweep Count = 15
#Sweep Points = 125
#Amplitude Unit = W
#
#_______________
#Indicies of Loops
#__Loop 1__
#(0, 125)(126, 251)(252, 377)(378, 503)(504, 629)(630, 755)(756, 881)(882, 1007)(1008, 1133)(1134, 1259)
#(1260, 1385)(1386, 1511)(1512, 1637)(1638, 1763)(1764, 1889)(1890, 2015)(2016, 2141)(2142, 2267)(2268, 2393)(2394, 2519)
#(2520, 2645)(2646, 2771)(2772, 2897)(2898, 3023)(3024, 3149)(3150, 3275)(3276, 3401)(3402, 3527)(3528, 3653)
#__Loop 2__
#(0, 3653)
#__Loop 3__
#(0, 3653)
#_______________
#__SWEEP 1__
#
#Name = SpecAnalyzer
#Class Type = GASPSD
#Instrument Type = FSP38 Address = GPIB0::20
#Delay = 0.0 seconds
#Comment=  First instance of the S
#Type = FSP38
#Resource Address = GPIB0::20
#ID = Rohde&Schwarz,FSP-38,100037/038,3.50
#Reference Level = 0.00 W
#RES Bandwidth = 1.00e+06 Hz
#Range = (1.10e+10, 1.10e+10) Hz
#Sweep Count = 15
#Sweep Points = 125
#Amplitude Unit = W
#
#_______________
#__SWEEP 2__
#
#Name = SetField
#Class Type = setBField
#Instrument Type = Lock-in Amplifier Address = GPIB0::24
#Measurement Type = AuxOut  Port = 4
#Delay = 0.0 seconds
#Delay 2 = 1 seconds
#Calibration Factor = -0.059737 T/V
#Comment=     None
#
#Type = Lock-in Amplifier
#Resource Address = GPIB0::24
#ID = Stanford_Research_Systems,SR830,s/n83855,ver1.07 
#Time Constant = 0.3
#Sensitivity = 2 mV/nA
#Reference Frequency = 408.200000 Hz
#Sine Amplitude = 1.000000 V
#Reference Source = Internal
#Filter Status = Both
#
#_______________
#
#
SpecAnalyzer (GHz)	SetField (T)	None	 Sweep 1 (W)
1.101693548e+10	-4.174000000e-01	0.000000000e+00	4.664580354e-12
1.101774194e+10	-4.174000000e-01	0.000000000e+00	4.640534484e-12
1.101854839e+10	-4.174000000e-01	0.000000000e+00	4.687548093e-12
1.101935484e+10	-4.174000000e-01	0.000000000e+00	4.705930957e-12
1.102016129e+10	-4.174000000e-01	0.000000000e+00	4.766560410e-12
1.102096774e+10	-4.174000000e-01	0.000000000e+00	4.691057438e-12
1.102177419e+10	-4.174000000e-01	0.000000000e+00	4.658921252e-12
1.102258065e+10	-4.174000000e-01	0.000000000e+00	4.818184914e-12
1.102338710e+10	-4.174000000e-01	0.000000000e+00	4.774647691e-12
1.102419355e+10	-4.174000000e-01	0.000000000e+00	4.790098006e-12
1.102500000e+10	-4.174000000e-01	0.000000000e+00	4.828335648e-12
1.102580645e+10	-4.174000000e-01	0.000000000e+00	4.881700946e-12
1.102661290e+10	-4.174000000e-01	0.000000000e+00	4.837658052e-12
1.102741935e+10	-4.174000000e-01	0.000000000e+00	4.806459050e-12
1.102822581e+10	-4.174000000e-01	0.000000000e+00	4.900586881e-12
1.102903226e+10	-4.174000000e-01	0.000000000e+00	4.964648484e-12
1.102983871e+10	-4.174000000e-01	0.000000000e+00	4.962233315e-12
1.103064516e+10	-4.174000000e-01	0.000000000e+00	4.944447195e-12
1.103145161e+10	-4.174000000e-01	0.000000000e+00	4.905660513e-12
1.103225806e+10	-4.174000000e-01	0.000000000e+00	4.976157073e-12
1.103306452e+10	-4.174000000e-01	0.000000000e+00	4.939671935e-12
1.103387097e+10	-4.174000000e-01	0.000000000e+00	4.940618227e-12
1.103467742e+10	-4.174000000e-01	0.000000000e+00	4.913767743e-12
1.103548387e+10	-4.174000000e-01	0.000000000e+00	5.041233056e-12
1.103629032e+10	-4.174000000e-01	0.000000000e+00	5.014558647e-12
1.103709677e+10	-4.174000000e-01	0.000000000e+00	4.972111264e-12
1.103790323e+10	-4.174000000e-01	0.000000000e+00	4.979943541e-12
1.103870968e+10	-4.174000000e-01	0.000000000e+00	4.990794670e-12
1.103951613e+10	-4.174000000e-01	0.000000000e+00	5.003005388e-12
1.104032258e+10	-4.174000000e-01	0.000000000e+00	4.930941506e-12
1.104112903e+10	-4.174000000e-01	0.000000000e+00	5.061029720e-12
1.104193548e+10	-4.174000000e-01	0.000000000e+00	5.014761176e-12
1.104274194e+10	-4.174000000e-01	0.000000000e+00	5.022492838e-12
1.104354839e+10	-4.174000000e-01	0.000000000e+00	4.971412604e-12
1.104435484e+10	-4.174000000e-01	0.000000000e+00	4.985283020e-12
1.104516129e+10	-3.592800000e-01	0.000000000e+00	3.096393584e-12
1.104596774e+10	-3.592800000e-01	0.000000000e+00	3.035341076e-12
1.104677419e+10	-3.592800000e-01	0.000000000e+00	3.002903265e-12
1.104758065e+10	-3.592800000e-01	0.000000000e+00	3.040400180e-12
1.104838710e+10	-3.592800000e-01	0.000000000e+00	3.006101878e-12
1.104919355e+10	-3.592800000e-01	0.000000000e+00	3.033363274e-12
1.105000000e+10	-3.592800000e-01	0.000000000e+00	3.011271137e-12
1.105000000e+10	-3.592800000e-01	0.000000000e+00	3.036226218e-12
1.095000000e+10	-3.592800000e-01	0.000000000e+00	3.069067136e-12
1.095080645e+10	-3.592800000e-01	0.000000000e+00	3.067800354e-12
1.095161290e+10	-3.592800000e-01	0.000000000e+00	3.083485507e-12
1.095241935e+10	-3.592800000e-01	0.000000000e+00	3.143777339e-12
1.095322581e+10	-3.592800000e-01	0.000000000e+00	3.103729296e-12
1.095403226e+10	-3.592800000e-01	0.000000000e+00	3.102088681e-12
1.095483871e+10	-3.592800000e-01	0.000000000e+00	3.141861554e-12
1.095564516e+10	-3.592800000e-01	0.000000000e+00	3.143385292e-12
1.095645161e+10	-3.592800000e-01	0.000000000e+00	3.139207861e-12
1.095725806e+10	-3.592800000e-01	0.000000000e+00	3.182451915e-12
1.095806452e+10	-3.592800000e-01	0.000000000e+00	3.209073849e-12
1.095887097e+10	-3.592800000e-01	0.000000000e+00	3.209710926e-12
1.095967742e+10	-3.592800000e-01	0.000000000e+00	3.205924025e-12
1.096048387e+10	-3.592800000e-01	0.000000000e+00	3.222785103e-12
1.096129032e+10	-3.592800000e-01	0.000000000e+00	3.224427452e-12
1.096209677e+10	-3.592800000e-01	0.000000000e+00	3.294569045e-12
1.096290323e+10	-3.592800000e-01	0.000000000e+00	3.289919118e-12
1.096370968e+10	-3.592800000e-01	0.000000000e+00	3.322350641e-12
1.096451613e+10	-3.592800000e-01	0.000000000e+00	3.319042957e-12
1.096532258e+10	-3.592800000e-01	0.000000000e+00	3.372718120e-12
1.096612903e+10	-3.592800000e-01	0.000000000e+00	3.366408064e-12
1.096693548e+10	-3.592800000e-01	0.000000000e+00	3.411175422e-12
1.096774194e+10	-3.592800000e-01	0.000000000e+00	3.451459387e-12
1.096854839e+10	-3.592800000e-01	0.000000000e+00	3.416272907e-12
1.096935484e+10	-3.592800000e-01	0.000000000e+00	3.461356852e-12
1.097016129e+10	-3.592800000e-01	0.000000000e+00	3.524508376e-12
1.097096774e+10	-3.592800000e-01	0.000000000e+00	3.528938209e-12
1.097177419e+10	-3.592800000e-01	0.000000000e+00	3.577286904e-12
1.097258065e+10	-3.592800000e-01	0.000000000e+00	3.629331644e-12
1.097338710e+10	-3.592800000e-01	0.000000000e+00	3.579757584e-12
1.097419355e+10	-3.592800000e-01	0.000000000e+00	3.629044764e-12
1.097500000e+10	-3.592800000e-01	0.000000000e+00	3.670573394e-12
1.097580645e+10	-3.592800000e-01	0.000000000e+00	3.713176901e-12
1.097661290e+10	-3.592800000e-01	0.000000000e+00	3.687726773e-12
1.097741935e+10	-3.592800000e-01	0.000000000e+00	3.795783566e-12
1.097822581e+10	-3.592800000e-01	0.000000000e+00	3.770389816e-12
1.097903226e+10	-3.592800000e-01	0.000000000e+00	3.800047083e-12
1.097983871e+10	-3.592800000e-01	0.000000000e+00	3.836368289e-12
1.098064516e+10	-3.592800000e-01	0.000000000e+00	3.868841011e-12
1.098145161e+10	-3.592800000e-01	0.000000000e+00	3.889051841e-12
1.098225806e+10	-3.592800000e-01	0.000000000e+00	3.961266211e-12
1.098306452e+10	-3.592800000e-01	0.000000000e+00	3.957225173e-12
1.098387097e+10	-3.592800000e-01	0.000000000e+00	4.050793555e-12
1.098467742e+10	-3.592800000e-01	0.000000000e+00	3.983786391e-12
1.098548387e+10	-3.592800000e-01	0.000000000e+00	3.973051055e-12
1.098629032e+10	-3.592800000e-01	0.000000000e+00	4.020916846e-12
1.098709677e+10	-3.592800000e-01	0.000000000e+00	4.111792937e-12
1.098790323e+10	-3.592800000e-01	0.000000000e+00	4.061831600e-12
1.098870968e+10	-3.592800000e-01	0.000000000e+00	4.184774489e-12
1.098951613e+10	-3.592800000e-01	0.000000000e+00	4.161315389e-12
1.099032258e+10	-3.592800000e-01	0.000000000e+00	4.167226460e-12
1.099112903e+10	-3.592800000e-01	0.000000000e+00	4.254362921e-12
1.099193548e+10	-3.592800000e-01	0.000000000e+00	4.332644920e-12
1.099274194e+10	-3.592800000e-01	0.000000000e+00	5.228203721e-12
1.099354839e+10	-3.592800000e-01	0.000000000e+00	7.899294933e-12
1.099435484e+10	-3.592800000e-01	0.000000000e+00	5.354109951e-12
1.099516129e+10	-3.592800000e-01	0.000000000e+00	4.321288553e-12
1.099596774e+10	-3.592800000e-01	0.000000000e+00	4.348008498e-12
1.099677419e+10	-3.592800000e-01	0.000000000e+00	4.327145413e-12
1.099758065e+10	-3.592800000e-01	0.000000000e+00	4.333192659e-12
1.099838710e+10	-3.592800000e-01	0.000000000e+00	4.326506601e-12
1.099919355e+10	-3.592800000e-01	0.000000000e+00	4.435783772e-12
1.100000000e+10	-3.592800000e-01	0.000000000e+00	4.308394787e-12
1.100080645e+10	-3.592800000e-01	0.000000000e+00	4.385921314e-12
1.100161290e+10	-3.592800000e-01	0.000000000e+00	4.381123936e-12
1.100241935e+10	-3.592800000e-01	0.000000000e+00	4.412607432e-12
1.100322581e+10	-3.592800000e-01	0.000000000e+00	4.367829449e-12
1.100403226e+10	-3.592800000e-01	0.000000000e+00	4.421818380e-12
1.100483871e+10	-3.592800000e-01	0.000000000e+00	4.449840236e-12
1.100564516e+10	-3.592800000e-01	0.000000000e+00	4.394798761e-12
1.100645161e+10	-3.592800000e-01	0.000000000e+00	4.462475094e-12
1.100725806e+10	-3.592800000e-01	0.000000000e+00	4.441592927e-12
1.100806452e+10	-3.592800000e-01	0.000000000e+00	4.422765973e-12
1.100887097e+10	-3.592800000e-01	0.000000000e+00	4.486993242e-12
1.100967742e+10	-3.592800000e-01	0.000000000e+00	4.485298851e-12
1.101048387e+10	-3.592800000e-01	0.000000000e+00	4.518118085e-12
1.101129032e+10	-3.592800000e-01	0.000000000e+00	4.533797383e-12
1.101209677e+10	-3.592800000e-01	0.000000000e+00	4.537534411e-12
1.101290323e+10	-3.592800000e-01	0.000000000e+00	4.502936218e-12
1.101370968e+10	-3.592800000e-01	0.000000000e+00	4.602708405e-12
1.101451613e+10	-3.592800000e-01	0.000000000e+00	4.549858754e-12
1.101532258e+10	-3.592800000e-01	0.000000000e+00	4.607821503e-12
1.101612903e+10	-3.592800000e-01	0.000000000e+00	4.688437572e-12
1.101693548e+10	-3.592800000e-01	0.000000000e+00	4.647509808e-12
1.101774194e+10	-3.592800000e-01	0.000000000e+00	4.663416788e-12
1.101854839e+10	-3.592800000e-01	0.000000000e+00	4.614642002e-12
1.101935484e+10	-3.592800000e-01	0.000000000e+00	4.751061090e-12
1.102016129e+10	-3.592800000e-01	0.000000000e+00	4.719442285e-12
1.102096774e+10	-3.592800000e-01	0.000000000e+00	4.730656405e-12
1.102177419e+10	-3.592800000e-01	0.000000000e+00	4.826461279e-12
1.102258065e+10	-3.592800000e-01	0.000000000e+00	4.792160158e-12
1.102338710e+10	-3.592800000e-01	0.000000000e+00	4.850243471e-12
1.102419355e+10	-3.592800000e-01	0.000000000e+00	4.894521420e-12
1.102500000e+10	-3.592800000e-01	0.000000000e+00	4.792160158e-12
1.102580645e+10	-3.592800000e-01	0.000000000e+00	4.934268705e-12
1.102661290e+10	-3.592800000e-01	0.000000000e+00	4.902714085e-12
1.102741935e+10	-3.592800000e-01	0.000000000e+00	4.897738465e-12
1.102822581e+10	-3.592800000e-01	0.000000000e+00	4.907289419e-12
1.102903226e+10	-3.592800000e-01	0.000000000e+00	4.938214334e-12
1.102983871e+10	-3.592800000e-01	0.000000000e+00	4.941321224e-12
1.103064516e+10	-3.592800000e-01	0.000000000e+00	5.006979206e-12
1.103145161e+10	-3.592800000e-01	0.000000000e+00	4.938543931e-12
1.103225806e+10	-3.592800000e-01	0.000000000e+00	4.971788172e-12
1.103306452e+10	-3.592800000e-01	0.000000000e+00	4.956866514e-12
1.103387097e+10	-3.592800000e-01	0.000000000e+00	4.953915316e-12
1.103467742e+10	-3.592800000e-01	0.000000000e+00	5.011053638e-12
1.103548387e+10	-3.592800000e-01	0.000000000e+00	5.007551231e-12
1.103629032e+10	-3.592800000e-01	0.000000000e+00	5.084645378e-12
1.103709677e+10	-3.592800000e-01	0.000000000e+00	5.041906129e-12
1.103790323e+10	-3.592800000e-01	0.000000000e+00	4.964064316e-12
1.103870968e+10	-3.592800000e-01	0.000000000e+00	4.947001576e-12
1.103951613e+10	-3.592800000e-01	0.000000000e+00	4.950661409e-12
1.104032258e+10	-3.592800000e-01	0.000000000e+00	5.022422582e-12
1.104112903e+10	-3.592800000e-01	0.000000000e+00	5.015113325e-12
1.104193548e+10	-3.592800000e-01	0.000000000e+00	5.087549305e-12
1.104274194e+10	-3.592800000e-01	0.000000000e+00	4.981536017e-12
1.104354839e+10	-3.592800000e-01	0.000000000e+00	5.022236967e-12
1.104435484e+10	-3.009000000e-01	0.000000000e+00	3.115277350e-12
1.104516129e+10	-3.009000000e-01	0.000000000e+00	3.007189983e-12
1.104596774e+10	-3.009000000e-01	0.000000000e+00	3.004148579e-12
1.104677419e+10	-3.009000000e-01	0.000000000e+00	3.075003576e-12
1.104758065e+10	-3.009000000e-01	0.000000000e+00	3.032803826e-12
1.104838710e+10	-3.009000000e-01	0.000000000e+00	3.050506462e-12
1.104919355e+10	-3.009000000e-01	0.000000000e+00	3.076121823e-12
1.105000000e+10	-3.009000000e-01	0.000000000e+00	3.072659965e-12
1.105000000e+10	-3.009000000e-01	0.000000000e+00	3.092599093e-12
1.095000000e+10	-3.009000000e-01	0.000000000e+00	3.063927801e-12
1.095080645e+10	-3.009000000e-01	0.000000000e+00	3.086216829e-12
1.095161290e+10	-3.009000000e-01	0.000000000e+00	3.090068566e-12
1.095241935e+10	-3.009000000e-01	0.000000000e+00	3.131788232e-12
1.095322581e+10	-3.009000000e-01	0.000000000e+00	3.185225955e-12
1.095403226e+10	-3.009000000e-01	0.000000000e+00	3.143628153e-12
1.095483871e+10	-3.009000000e-01	0.000000000e+00	3.115474241e-12
1.095564516e+10	-3.009000000e-01	0.000000000e+00	3.164545015e-12
1.095645161e+10	-3.009000000e-01	0.000000000e+00	3.149277280e-12
1.095725806e+10	-3.009000000e-01	0.000000000e+00	3.113460878e-12
1.095806452e+10	-3.009000000e-01	0.000000000e+00	3.229313952e-12
1.095887097e+10	-3.009000000e-01	0.000000000e+00	3.189335948e-12
1.095967742e+10	-3.009000000e-01	0.000000000e+00	3.263377416e-12
1.096048387e+10	-3.009000000e-01	0.000000000e+00	3.243014798e-12
1.096129032e+10	-3.009000000e-01	0.000000000e+00	3.237038458e-12
1.096209677e+10	-3.009000000e-01	0.000000000e+00	3.270838678e-12
1.096290323e+10	-3.009000000e-01	0.000000000e+00	3.263062130e-12
1.096370968e+10	-3.009000000e-01	0.000000000e+00	3.317113511e-12
1.096451613e+10	-3.009000000e-01	0.000000000e+00	3.395129230e-12
1.096532258e+10	-3.009000000e-01	0.000000000e+00	3.387218023e-12
1.096612903e+10	-3.009000000e-01	0.000000000e+00	3.417719449e-12
1.096693548e+10	-3.009000000e-01	0.000000000e+00	3.417419342e-12
1.096774194e+10	-3.009000000e-01	0.000000000e+00	3.436334550e-12
1.096854839e+10	-3.009000000e-01	0.000000000e+00	3.451313887e-12
1.096935484e+10	-3.009000000e-01	0.000000000e+00	3.481756550e-12
1.097016129e+10	-3.009000000e-01	0.000000000e+00	3.530463465e-12
1.097096774e+10	-3.009000000e-01	0.000000000e+00	3.576796845e-12
1.097177419e+10	-3.009000000e-01	0.000000000e+00	3.593164828e-12
1.097258065e+10	-3.009000000e-01	0.000000000e+00	3.568198688e-12
1.097338710e+10	-3.009000000e-01	0.000000000e+00	3.657821442e-12
1.097419355e+10	-3.009000000e-01	0.000000000e+00	3.661106574e-12
1.097500000e+10	-3.009000000e-01	0.000000000e+00	3.696327099e-12
1.097580645e+10	-3.009000000e-01	0.000000000e+00	3.721280662e-12
1.097661290e+10	-3.009000000e-01	0.000000000e+00	3.748792943e-12
1.097741935e+10	-3.009000000e-01	0.000000000e+00	3.727575106e-12
1.097822581e+10	-3.009000000e-01	0.000000000e+00	3.823625010e-12
1.097903226e+10	-3.009000000e-01	0.000000000e+00	3.866116628e-12
1.097983871e+10	-3.009000000e-01	0.000000000e+00	3.835061175e-12
1.098064516e+10	-3.009000000e-01	0.000000000e+00	3.933065245e-12
1.098145161e+10	-3.009000000e-01	0.000000000e+00	3.912254201e-12
1.098225806e+10	-3.009000000e-01	0.000000000e+00	3.977688404e-12
1.098306452e+10	-3.009000000e-01	0.000000000e+00	3.999739342e-12
1.098387097e+10	-3.009000000e-01	0.000000000e+00	4.005399745e-12
1.098467742e+10	-3.009000000e-01	0.000000000e+00	4.030329889e-12
1.098548387e+10	-3.009000000e-01	0.000000000e+00	4.043747975e-12
1.098629032e+10	-3.009000000e-01	0.000000000e+00	4.172940639e-12
1.098709677e+10	-3.009000000e-01	0.000000000e+00	4.171423190e-12
1.098790323e+10	-3.009000000e-01	0.000000000e+00	4.114921511e-12
1.098870968e+10	-3.009000000e-01	0.000000000e+00	4.131341970e-12
1.098951613e+10	-3.009000000e-01	0.000000000e+00	4.218639760e-12
1.099032258e+10	-3.009000000e-01	0.000000000e+00	4.217298386e-12
1.099112903e+10	-3.009000000e-01	0.000000000e+00	4.312499143e-12
1.099193548e+10	-3.009000000e-01	0.000000000e+00	5.186790233e-12
1.099274194e+10	-3.009000000e-01	0.000000000e+00	7.968803568e-12
1.099354839e+10	-3.009000000e-01	0.000000000e+00	5.227634298e-12
1.099435484e+10	-3.009000000e-01	0.000000000e+00	4.356051544e-12
1.099516129e+10	-3.009000000e-01	0.000000000e+00	4.291534576e-12
1.099596774e+10	-3.009000000e-01	0.000000000e+00	4.360630346e-12
1.099677419e+10	-3.009000000e-01	0.000000000e+00	4.318844761e-12
1.099758065e+10	-3.009000000e-01	0.000000000e+00	4.302736986e-12
1.099838710e+10	-3.009000000e-01	0.000000000e+00	4.320400374e-12
1.099919355e+10	-3.009000000e-01	0.000000000e+00	4.327875298e-12
1.100000000e+10	-3.009000000e-01	0.000000000e+00	4.379561817e-12
1.100080645e+10	-3.009000000e-01	0.000000000e+00	4.343733272e-12
1.100161290e+10	-3.009000000e-01	0.000000000e+00	4.356809184e-12
1.100241935e+10	-3.009000000e-01	0.000000000e+00	4.399789127e-12
1.100322581e+10	-3.009000000e-01	0.000000000e+00	4.389050755e-12
1.100403226e+10	-3.009000000e-01	0.000000000e+00	4.456724920e-12
1.100483871e+10	-3.009000000e-01	0.000000000e+00	4.375255366e-12
1.100564516e+10	-3.009000000e-01	0.000000000e+00	4.501844644e-12
1.100645161e+10	-3.009000000e-01	0.000000000e+00	4.404382675e-12
1.100725806e+10	-3.009000000e-01	0.000000000e+00	4.474477646e-12
1.100806452e+10	-3.009000000e-01	0.000000000e+00	4.462459482e-12
1.100887097e+10	-3.009000000e-01	0.000000000e+00	4.488372781e-12
1.100967742e+10	-3.009000000e-01	0.000000000e+00	4.477143049e-12
1.101048387e+10	-3.009000000e-01	0.000000000e+00	4.509205509e-12
1.101129032e+10	-3.009000000e-01	0.000000000e+00	4.560701643e-12
1.101209677e+10	-3.009000000e-01	0.000000000e+00	4.520182405e-12
1.101290323e+10	-3.009000000e-01	0.000000000e+00	4.578981725e-12
1.101370968e+10	-3.009000000e-01	0.000000000e+00	4.552649056e-12
1.101451613e+10	-3.009000000e-01	0.000000000e+00	4.684724397e-12
1.101532258e+10	-3.009000000e-01	0.000000000e+00	4.646383105e-12
1.101612903e+10	-3.009000000e-01	0.000000000e+00	4.628834642e-12
1.101693548e+10	-3.009000000e-01	0.000000000e+00	4.740931172e-12
1.101774194e+10	-3.009000000e-01	0.000000000e+00	4.629395391e-12
1.101854839e+10	-3.009000000e-01	0.000000000e+00	4.685061800e-12
1.101935484e+10	-3.009000000e-01	0.000000000e+00	4.668605346e-12
1.102016129e+10	-3.009000000e-01	0.000000000e+00	4.745455764e-12
1.102096774e+10	-3.009000000e-01	0.000000000e+00	4.797795407e-12
1.102177419e+10	-3.009000000e-01	0.000000000e+00	4.756748381e-12
1.102258065e+10	-3.009000000e-01	0.000000000e+00	4.807455649e-12
1.102338710e+10	-3.009000000e-01	0.000000000e+00	4.790771078e-12
1.102419355e+10	-3.009000000e-01	0.000000000e+00	4.848854825e-12
1.102500000e+10	-3.009000000e-01	0.000000000e+00	4.858746218e-12
1.102580645e+10	-3.009000000e-01	0.000000000e+00	4.845014581e-12
1.102661290e+10	-3.009000000e-01	0.000000000e+00	4.923168644e-12
1.102741935e+10	-3.009000000e-01	0.000000000e+00	4.944559952e-12
1.102822581e+10	-3.009000000e-01	0.000000000e+00	4.977319772e-12
1.102903226e+10	-3.009000000e-01	0.000000000e+00	4.971700569e-12
1.102983871e+10	-3.009000000e-01	0.000000000e+00	4.959897510e-12
1.103064516e+10	-3.009000000e-01	0.000000000e+00	4.993162567e-12
1.103145161e+10	-3.009000000e-01	0.000000000e+00	4.965616893e-12
1.103225806e+10	-3.009000000e-01	0.000000000e+00	4.961588432e-12
1.103306452e+10	-3.009000000e-01	0.000000000e+00	4.983076451e-12
1.103387097e+10	-3.009000000e-01	0.000000000e+00	5.071897329e-12
1.103467742e+10	-3.009000000e-01	0.000000000e+00	5.026562066e-12
1.103548387e+10	-3.009000000e-01	0.000000000e+00	5.005783114e-12
1.103629032e+10	-3.009000000e-01	0.000000000e+00	5.011458696e-12
1.103709677e+10	-3.009000000e-01	0.000000000e+00	5.045973188e-12
1.103790323e+10	-3.009000000e-01	0.000000000e+00	5.020587678e-12
1.103870968e+10	-3.009000000e-01	0.000000000e+00	4.997304653e-12
1.103951613e+10	-3.009000000e-01	0.000000000e+00	4.979812569e-12
1.104032258e+10	-3.009000000e-01	0.000000000e+00	5.044892021e-12
1.104112903e+10	-3.009000000e-01	0.000000000e+00	4.974417579e-12
1.104193548e+10	-3.009000000e-01	0.000000000e+00	5.040188319e-12
1.104274194e+10	-3.009000000e-01	0.000000000e+00	4.981229838e-12
1.104354839e+10	-2.421100000e-01	0.000000000e+00	3.090508318e-12
1.104435484e+10	-2.421100000e-01	0.000000000e+00	3.029970806e-12
1.104516129e+10	-2.421100000e-01	0.000000000e+00	3.022416518e-12
1.104596774e+10	-2.421100000e-01	0.000000000e+00	3.031898300e-12
1.104677419e+10	-2.421100000e-01	0.000000000e+00	3.060409781e-12
1.104758065e+10	-2.421100000e-01	0.000000000e+00	3.053487367e-12
1.104838710e+10	-2.421100000e-01	0.000000000e+00	3.045804928e-12
1.104919355e+10	-2.421100000e-01	0.000000000e+00	3.068765077e-12
1.105000000e+10	-2.421100000e-01	0.000000000e+00	3.060673243e-12
1.105000000e+10	-2.421100000e-01	0.000000000e+00	3.131227048e-12
1.095000000e+10	-2.421100000e-01	0.000000000e+00	3.057217890e-12
1.095080645e+10	-2.421100000e-01	0.000000000e+00	3.129819320e-12
1.095161290e+10	-2.421100000e-01	0.000000000e+00	3.095164533e-12
1.095241935e+10	-2.421100000e-01	0.000000000e+00	3.129676206e-12
1.095322581e+10	-2.421100000e-01	0.000000000e+00	3.166140961e-12
1.095403226e+10	-2.421100000e-01	0.000000000e+00	3.152149982e-12
1.095483871e+10	-2.421100000e-01	0.000000000e+00	3.160583774e-12
1.095564516e+10	-2.421100000e-01	0.000000000e+00	3.177429674e-12
1.095645161e+10	-2.421100000e-01	0.000000000e+00	3.187677769e-12
1.095725806e+10	-2.421100000e-01	0.000000000e+00	3.237078357e-12
1.095806452e+10	-2.421100000e-01	0.000000000e+00	3.257025726e-12
1.095887097e+10	-2.421100000e-01	0.000000000e+00	3.219729388e-12
1.095967742e+10	-2.421100000e-01	0.000000000e+00	3.246651645e-12
1.096048387e+10	-2.421100000e-01	0.000000000e+00	3.270057185e-12
1.096129032e+10	-2.421100000e-01	0.000000000e+00	3.294829470e-12
1.096209677e+10	-2.421100000e-01	0.000000000e+00	3.277977282e-12
1.096290323e+10	-2.421100000e-01	0.000000000e+00	3.348412910e-12
1.096370968e+10	-2.421100000e-01	0.000000000e+00	3.397193551e-12
1.096451613e+10	-2.421100000e-01	0.000000000e+00	3.436400903e-12
1.096532258e+10	-2.421100000e-01	0.000000000e+00	3.379627741e-12
1.096612903e+10	-2.421100000e-01	0.000000000e+00	3.410983735e-12
1.096693548e+10	-2.421100000e-01	0.000000000e+00	3.425979118e-12
1.096774194e+10	-2.421100000e-01	0.000000000e+00	3.435272249e-12
1.096854839e+10	-2.421100000e-01	0.000000000e+00	3.455615351e-12
1.096935484e+10	-2.421100000e-01	0.000000000e+00	3.570111004e-12
1.097016129e+10	-2.421100000e-01	0.000000000e+00	3.586631426e-12
1.097096774e+10	-2.421100000e-01	0.000000000e+00	3.545373630e-12
1.097177419e+10	-2.421100000e-01	0.000000000e+00	3.603227959e-12
1.097258065e+10	-2.421100000e-01	0.000000000e+00	3.679637758e-12
1.097338710e+10	-2.421100000e-01	0.000000000e+00	3.683990613e-12
1.097419355e+10	-2.421100000e-01	0.000000000e+00	3.675928919e-12
1.097500000e+10	-2.421100000e-01	0.000000000e+00	3.717771750e-12
1.097580645e+10	-2.421100000e-01	0.000000000e+00	3.751638757e-12
1.097661290e+10	-2.421100000e-01	0.000000000e+00	3.731217592e-12
1.097741935e+10	-2.421100000e-01	0.000000000e+00	3.799953407e-12
1.097822581e+10	-2.421100000e-01	0.000000000e+00	3.838586133e-12
1.097903226e+10	-2.421100000e-01	0.000000000e+00	3.901225263e-12
1.097983871e+10	-2.421100000e-01	0.000000000e+00	3.877182429e-12
1.098064516e+10	-2.421100000e-01	0.000000000e+00	3.927210553e-12
1.098145161e+10	-2.421100000e-01	0.000000000e+00	4.008799803e-12
1.098225806e+10	-2.421100000e-01	0.000000000e+00	4.034757337e-12
1.098306452e+10	-2.421100000e-01	0.000000000e+00	3.996985902e-12
1.098387097e+10	-2.421100000e-01	0.000000000e+00	3.996164510e-12
1.098467742e+10	-2.421100000e-01	0.000000000e+00	4.110897386e-12
1.098548387e+10	-2.421100000e-01	0.000000000e+00	4.167819735e-12
1.098629032e+10	-2.421100000e-01	0.000000000e+00	4.141151397e-12
1.098709677e+10	-2.421100000e-01	0.000000000e+00	4.158399753e-12
